Linha  Coluna    Cota AGrossa  Silte Argila  pHAgua  pHKCl   Ca    Mg     K      Al     H      C      N       CTC     S     V       M     NC      CEC   CN
  7.00	 5.00  580.160	 9.00  23.00  46.00   5.40   4.70   2.60   0.70   0.20	 0.10	2.30   1.20   0.12   5.90   3.50  59.322   2.78   0.945   3.60	10
  7.00	 6.00  580.210	 9.00  24.00  45.00   5.50   4.80   2.70   0.70   0.19	 0.10	2.20   1.20   0.12   5.89   3.59  60.951   2.71   0.799   3.69	10
  7.00	 7.00  580.213	 8.00  25.00  46.00   5.60   4.90   3.00   0.80   0.35	 0.00	2.10   1.20   0.12   6.25   4.15  66.400   0.00   0.338   4.15	10
  7.00	 8.00  580.198	 8.00  27.00  44.00   5.50   4.80   3.10   0.70   0.32	 0.00	2.40   1.10   0.13   6.52   4.12  63.190   0.00   0.666   4.12	 8
  7.00	 9.00  580.188	 8.00  25.00  45.00   5.70   4.80   3.00   0.80   0.40	 0.00	2.30   1.30   0.13   6.50   4.20  64.615   0.00   0.525   4.20	10
  7.00	10.00  580.172	 9.00  28.00  40.00   5.50   4.70   2.80   0.60   0.34	 0.10	2.60   1.30   0.13   6.44   3.74  58.075   2.60   1.152   3.84	10
  7.00	11.00  580.147	 9.00  26.00  43.00   5.40   4.70   2.90   0.70   0.39	 0.10	2.60   1.20   0.12   6.69   3.99  59.641   2.45   1.039   4.09	10
  7.00	12.00  580.165	 9.00  27.00  41.00   5.40   4.70   2.90   0.60   0.31	 0.10	2.60   1.30   0.13   6.51   3.81  58.525   2.56   1.120   3.91	10
  7.00	13.00  580.177	 9.00  28.00  39.00   5.50   4.70   2.80   0.70   0.37	 0.10	2.60   1.20   0.12   6.57   3.87  58.904   2.52   1.094   3.97	10
  7.00	14.00  580.218	10.00  26.00  41.00   5.60   4.80   3.00   0.70   0.43	 0.00	2.40   1.10   0.12   6.53   4.13  63.247   0.00   0.661   4.13	 9
  7.00	15.00  580.199	10.00  25.00  42.00   5.80   4.90   3.40   0.70   0.50	 0.00	2.30   1.20   0.12   6.90   4.60  66.667   0.00   0.345   4.60	10
  7.00	16.00  580.196	 9.00  30.00  38.00   5.80   5.00   3.10   0.70   0.52	 0.00	2.20   1.10   0.14   6.52   4.32  66.258   0.00   0.366   4.32	 7
  7.00	17.00  580.196	10.00  27.00  40.00   5.70   5.00   3.00   0.70   0.59	 0.00	2.10   1.30   0.13   6.39   4.29  67.136   0.00   0.275   4.29	10
  7.00	18.00  580.165	 8.00  30.00  40.00   5.90   5.10   3.40   0.80   0.75	 0.00	2.00   1.20   0.14   6.95   4.95  71.223   0.00  -0.127   4.95	 8
  7.00	19.00  580.149	 9.00  30.00  38.00   5.70   5.00   3.40   0.70   0.51	 0.00	2.00   1.20   0.13   6.61   4.61  69.743   0.00   0.025   4.61	 9
  7.00	20.00  580.184	 9.00  28.00  39.00   6.00   5.20   3.50   0.90   1.00	 0.00	2.00   1.30   0.13   7.40   5.40  72.973   0.00  -0.330   5.40	10
  7.00	21.00  580.170	 9.00  27.00  41.00   5.90   5.10   3.40   0.80   0.57	 0.00	2.00   1.30   0.11   6.77   4.77  70.458   0.00  -0.047   4.77	11
  7.00	22.00  580.159	 9.00  27.00  40.00   5.70   5.00   3.10   0.70   0.50	 0.00	2.20   1.10   0.12   6.50   4.30  66.154   0.00   0.375   4.30	 9
  7.00	23.00  580.119	 9.00  28.00  41.00   5.60   4.90   3.20   0.70   0.46	 0.00	2.10   1.20   0.12   6.46   4.36  67.492   0.00   0.243   4.36	10
  7.00	24.00  580.115	 9.00  29.00  39.00   5.60   4.80   2.90   0.70   0.49	 0.00	2.40   1.20   0.11   6.49   4.09  63.020   0.00   0.680   4.09	10
  7.00	25.00  580.151	 9.00  29.00  37.00   5.60   4.80   3.00   0.70   0.52	 0.00	3.40   1.20   0.10   7.62   4.22  55.381   0.00   1.671   4.22	12
  8.00	 1.00  580.077	 8.00  27.00  45.00   5.50   4.80   2.40   0.70   0.24	 0.10	2.90   1.00   0.10   6.34   3.34  52.681   2.91   1.647   3.44	10
  8.00	 2.00  580.110	 8.00  25.00  47.00   5.40   4.70   2.40   0.60   0.20	 0.10	3.00   1.00   0.10   6.30   3.20  50.794   3.03   1.815   3.30	10
  8.00	 3.00  580.095	 8.00  26.00  47.00   5.40   4.70   2.30   0.60   0.27	 0.10	3.00   1.10   0.10   6.27   3.17  50.558   3.06   1.828   3.27	11
  8.00	 4.00  580.188	 8.00  24.00  49.00   5.40   4.80   2.30   0.60   0.25	 0.10	2.90   1.00   0.10   6.15   3.15  51.220   3.08   1.733   3.25	10
  8.00	 5.00  580.289	 9.00  25.00  46.00   5.50   4.70   2.50   0.70   0.24	 0.10	3.10   1.10   0.11   6.64   3.44  51.807   2.83   1.812   3.54	10
  8.00	 6.00  580.260	 8.00  27.00  43.00   5.50   4.80   3.00   0.70   0.18	 0.00	3.20   1.20   0.11   7.08   3.88  54.802   0.00   1.614   3.88	10
  8.00	 7.00  580.222	 9.00  27.00  41.00   5.70   4.90   3.30   0.80   0.31	 0.00	3.00   1.10   0.12   7.41   4.41  59.514   0.00   1.165   4.41	 9
  8.00	 8.00  580.184	 9.00  27.00  42.00   5.50   4.70   3.00   0.80   0.32	 0.00	3.50   1.10   0.12   7.62   4.12  54.068   0.00   1.821   4.12	 9
  8.00	 9.00  580.166	 9.00  29.00  41.00   5.40   4.50   2.60   0.70   0.31	 0.10	3.70   1.10   0.12   7.41   3.61  48.718   2.70   2.366   3.71	 9
  8.00	10.00  580.140	 8.00  28.00  43.00   5.20   4.50   2.50   0.60   0.24	 0.10	3.70   0.80   0.12   7.14   3.34  46.779   2.91   2.487   3.44	 6
  8.00	11.00  580.140	 8.00  27.00  44.00   5.30   4.60   2.70   0.70   0.28	 0.10	3.40   1.00   0.11   7.18   3.68  51.253   2.65   2.019   3.78	 9
  8.00	12.00  580.155	 9.00  28.00  42.00   5.40   4.70   2.80   0.60   0.24	 0.10	3.20   1.10   0.12   6.94   3.64  52.450   2.67   1.827   3.74	 9
  8.00	13.00  580.180	 9.00  28.00  42.00   5.40   4.70   2.80   0.60   0.27	 0.10	3.20   1.00   0.11   6.97   3.67  52.654   2.65   1.814   3.77	 9
  8.00	14.00  580.246	 9.00  25.00  44.00   5.50   4.80   2.90   0.70   0.41	 0.00	3.30   1.10   0.12   7.31   4.01  54.856   0.00   1.660   4.01	 9
  8.00	15.00  580.212	 9.00  27.00  42.00   5.60   4.80   2.90   0.70   0.46	 0.00	3.40   1.10   0.12   7.46   4.06  54.424   0.00   1.743   4.06	 9
  8.00	16.00  580.197	 9.00  27.00  42.00   5.50   4.80   3.00   0.70   0.45	 0.00	3.40   1.10   0.12   7.55   4.15  54.967   0.00   1.702   4.15	 9
  8.00	17.00  580.172	 9.00  27.00  41.00   5.60   4.80   3.10   0.70   0.52	 0.00	3.40   1.20   0.13   7.72   4.32  55.959   0.00   1.626   4.32	 9
  8.00	18.00  580.131	 9.00  27.00  41.00   5.50   4.70   2.90   0.80   0.55	 0.00	3.30   1.20   0.12   7.55   4.25  56.291   0.00   1.552   4.25	10
  8.00	19.00  580.112	 9.00  28.00  40.00   5.60   4.80   3.10   0.70   0.52	 0.00	3.30   1.20   0.11   7.62   4.32  56.693   0.00   1.521   4.32	10
  8.00	20.00  580.113	 9.00  26.00  42.00   5.80   4.80   3.30   0.70   0.54	 0.00	3.20   1.20   0.12   7.74   4.54  58.656   0.00   1.317   4.54	10
  8.00	21.00  580.118	 9.00  27.00  41.00   5.60   4.90   3.20   0.70   0.47	 0.00	3.20   1.10   0.11   7.57   4.37  57.728   0.00   1.394   4.37	10
  8.00	22.00  580.129	 9.00  27.00  40.00   5.70   4.90   3.20   0.70   0.48	 0.00	3.10   1.20   0.12   7.48   4.38  58.556   0.00   1.284   4.38	10
  8.00	23.00  580.118	 9.00  27.00  41.00   5.70   4.80   3.00   0.70   0.43	 0.00	3.30   1.10   0.11   7.43   4.13  55.585   0.00   1.606   4.13	10
  8.00	24.00  580.113	10.00  27.00  40.00   5.70   4.90   3.20   0.70   0.49	 0.00	3.30   1.10   0.12   7.69   4.39  57.087   0.00   1.489   4.39	 9
  8.00	25.00  580.076	10.00  28.00  38.00   5.50   4.70   2.90   0.70   0.45	 0.00	3.50   1.20   0.12   7.55   4.05  53.642   0.00   1.852   4.05	10
  9.00	 1.00  580.096	 8.00  24.00  48.00   5.30   4.60   2.20   0.70   0.18	 0.10	3.30   1.00   0.11   6.48   3.08  47.531   3.15   2.184   3.18	 9
  9.00	 2.00  580.150	 8.00  24.00  49.00   5.40   4.60   2.20   0.70   0.20	 0.10	3.10   1.00   0.11   6.30   3.10  49.206   3.13   1.965   3.20	 9
  9.00	 3.00  580.190	 8.00  22.00  51.00   5.40   4.80   2.40   0.70   0.28	 0.10	3.00   0.90   0.11   6.48   3.38  52.160   2.87   1.734   3.48	 8
  9.00	 4.00  580.295	 7.00  25.00  49.00   5.80   5.00   2.70   0.80   0.32	 0.10	2.60   1.00   0.10   6.52   3.82  58.589   2.55   1.116   3.92	10
  9.00	 5.00  580.315	 8.00  24.00  49.00   5.90   5.10   2.90   0.90   0.40	 0.00	2.50   1.00   0.10   6.70   4.20  62.687   0.00   0.735   4.20	10
  9.00	 6.00  580.305	 8.00  25.00  47.00   5.80   5.10   3.10   0.90   0.22	 0.00	2.70   1.00   0.11   6.92   4.22  60.983   0.00   0.936   4.22	 9
  9.00	 7.00  580.231	 9.00  27.00  43.00   5.90   5.20   3.10   0.90   0.48	 0.00	2.70   1.20   0.13   7.18   4.48  62.396   0.00   0.819   4.48	 9
  9.00	 8.00  580.250	 9.00  28.00  41.00   5.70   4.90   3.40   0.80   0.41	 0.00	3.30   1.20   0.13   7.91   4.61  58.281   0.00   1.390   4.61	 9
  9.00	 9.00  580.202	 9.00  28.00  41.00   5.70   4.80   2.80   0.80   0.51	 0.00	3.30   1.20   0.13   7.41   4.11  55.466   0.00   1.616   4.11	 9
  9.00	10.00  580.171	 8.00  27.00  44.00   5.40   4.50   2.50   0.60   0.35	 0.10	3.50   1.10   0.11   7.05   3.45  48.936   2.82   2.228   3.55	10
  9.00	11.00  580.178	 8.00  27.00  43.00   5.50   4.70   2.80   0.70   0.38	 0.10	3.50   1.30   0.13   7.48   3.88  51.872   2.51   2.034   3.98	10
  9.00	12.00  580.205	 9.00  27.00  42.00   5.40   4.60   2.80   0.70   0.32	 0.10	3.60   1.20   0.13   7.52   3.82  50.798   2.55   2.166   3.92	 9
  9.00	13.00  580.226	 9.00  28.00  40.00   5.40   4.60   2.70   0.70   0.42	 0.10	3.60   1.10   0.13   7.52   3.82  50.798   2.55   2.166   3.92	 8
  9.00	14.00  580.228	 9.00  30.00  37.00   5.40   4.70   2.70   0.60   0.49	 0.10	3.60   1.30   0.13   7.49   3.79  50.601   2.57   2.180   3.89	10
  9.00	15.00  580.170	 9.00  27.00  42.00   5.50   4.60   2.70   0.60   0.45	 0.10	3.70   1.20   0.13   7.55   3.75  49.669   2.60   2.303   3.85	 9
  9.00	16.00  580.180	 9.00  27.00  41.00   5.60   4.60   2.70   0.60   0.53	 0.10	3.70   1.30   0.13   7.63   3.83  50.197   2.55   2.267   3.93	10
  9.00	17.00  580.175	 9.00  27.00  41.00   5.60   4.70   3.10   0.70   0.53	 0.00	3.70   1.40   0.13   8.03   4.33  53.923   0.00   1.937   4.33	10
  9.00	18.00  580.158	 9.00  28.00  39.00   5.60   4.70   3.20   0.70   0.53	 0.00	3.80   1.40   0.13   8.23   4.43  53.827   0.00   1.996   4.43	10
  9.00	19.00  580.128	10.00  28.00  38.00   5.60   4.80   3.10   0.70   0.43	 0.00	3.60   1.40   0.11   7.83   4.23  54.023   0.00   1.877   4.23	12
  9.00	20.00  580.328	10.00  27.00  39.00   5.60   4.70   3.00   0.70   0.43	 0.00	3.80   1.40   0.13   7.93   4.13  52.081   0.00   2.131   4.13	10
  9.00	21.00  580.125	10.00  27.00  39.00   5.50   4.70   3.00   0.60   0.48	 0.00	3.70   1.40   0.11   7.78   4.08  52.442   0.00   2.049   4.08	12
  9.00	22.00  580.150	10.00  28.00  36.00   5.60   4.80   3.10   0.70   0.58	 0.00	3.60   1.40   0.13   7.98   4.38  54.887   0.00   1.809   4.38	10
  9.00	23.00  580.158	10.00  28.00  36.00   5.60   4.80   3.40   0.70   0.52	 0.00	3.40   1.30   0.13   8.02   4.62  57.606   0.00   1.491   4.62	10
  9.00	24.00  580.169	10.00  28.00  36.00   5.60   4.80   3.20   0.70   0.52	 0.00	3.40   1.40   0.13   7.82   4.42  56.522   0.00   1.581   4.42	10
  9.00	25.00  580.098	10.00  26.00  37.00   5.60   4.80   3.20   0.60   0.45	 0.00	3.40   1.30   0.16   7.65   4.25  55.556   0.00   1.658   4.25	 8
 10.00	 1.00  580.102	 7.00  24.00  49.00   5.50   4.80   2.50   0.70   0.28	 0.00	3.00   1.10   0.11   6.48   3.48  53.704   0.00   1.584   3.48	10
 10.00	 2.00  580.160	 7.00  23.00  50.00   5.70   5.00   2.70   0.90   0.59	 0.00	2.80   1.20   0.12   6.99   4.19  59.943   0.00   1.054   4.19	10
 10.00	 3.00  580.249	 7.00  23.00  51.00   5.80   5.10   2.80   0.80   0.52	 0.00	2.40   1.00   0.12   6.52   4.12  63.190   0.00   0.666   4.12	 8
 10.00	 4.00  580.318	 7.00  25.00  49.00   5.80   4.90   2.70   0.80   0.52	 0.00	2.80   1.10   0.11   6.82   4.02  58.944   0.00   1.131   4.02	10
 10.00	 5.00  580.350	 8.00  24.00  47.00   5.70   4.90   3.10   0.80   0.37	 0.00	2.70   1.20   0.16   6.97   4.27  61.263   0.00   0.913   4.27	 7
 10.00	 6.00  580.340	 9.00  26.00  44.00   5.70   4.90   2.90   0.80   0.26	 0.00	3.00   1.10   0.13   6.96   3.96  56.897   0.00   1.368   3.96	 8
 10.00	 7.00  580.310	 8.00  27.00  43.00   5.70   4.90   3.20   0.80   0.35	 0.00	3.00   1.30   0.16   7.35   4.35  59.184   0.00   1.193   4.35	 8
 10.00	 8.00  580.279	10.00  27.00  39.00   5.70   4.90   3.60   0.80   0.52	 0.00	3.10   1.30   0.16   8.02   4.92  61.347   0.00   1.041   4.92	 8
 10.00	 9.00  580.218	10.00  26.00  40.00   5.40   4.70   3.00   0.70   0.46	 0.10	3.50   1.40   0.14   7.76   4.16  53.608   2.35   1.908   4.26	10
 10.00	10.00  580.061	 9.00  27.00  42.00   5.50   4.50   2.80   0.60   0.41	 0.10	3.90   1.30   0.15   7.81   3.81  48.784   2.56   2.486   3.91	 8
 10.00	11.00  580.231	 9.00  28.00  40.00   5.40   4.60   3.00   0.60   0.34	 0.10	3.90   1.30   0.14   7.94   3.94  49.622   2.48   2.427   4.04	 9
 10.00	12.00  580.231	10.00  27.00  39.00   5.40   4.60   2.70   0.60   0.40	 0.10	3.90   1.30   0.14   7.70   3.70  48.052   2.63   2.535   3.80	 9
 10.00	13.00  580.230	10.00  27.00  39.00   5.40   4.50   2.70   0.70   0.39	 0.10	4.00   1.40   0.14   7.89   3.79  48.035   2.57   2.600   3.89	10
 10.00	14.00  580.205	10.00  28.00  38.00   5.40   4.50   2.70   0.70   0.43	 0.10	3.80   1.30   0.14   7.73   3.83  49.547   2.55   2.371   3.93	 9
 10.00	15.00  580.169	10.00  26.00  41.00   5.50   4.50   2.70   0.60   0.45	 0.10	3.90   1.20   0.15   7.75   3.75  48.387   2.60   2.512   3.85	 8
 10.00	16.00  580.165	10.00  27.00  39.00   5.40   4.60   2.70   0.60   0.43	 0.10	3.90   1.30   0.15   7.73   3.73  48.254   2.61   2.521   3.83	 8
 10.00	17.00  580.176	10.00  28.00  37.00   5.40   4.60   2.80   0.60   0.44	 0.10	3.90   1.30   0.14   7.84   3.84  48.980   2.54   2.472   3.94	 9
 10.00	18.00  580.191	10.00  28.00  37.00   5.40   4.60   2.90   0.60   0.48	 0.10	3.90   1.40   0.16   7.98   3.98  49.875   2.45   2.409   4.08	 8
 10.00	19.00  580.165	10.00  27.00  37.00   5.50   4.70   3.00   0.70   0.55	 0.10	3.80   1.50   0.14   8.15   4.25  52.147   2.30   2.182   4.35	10
 10.00	20.00  580.138	10.00  28.00  37.00   5.60   4.70   3.10   0.70   0.54	 0.10	3.80   1.40   0.15   8.24   4.34  52.670   2.25   2.142   4.44	 9
 10.00	21.00  580.129	11.00  27.00  35.00   5.80   4.80   3.20   0.70   0.60	 0.00	3.90   1.30   0.15   8.40   4.50  53.571   0.00   2.070   4.50	 8
 10.00	22.00  580.131	11.00  28.00  36.00   5.80   4.90   3.40   0.70   0.52	 0.00	3.60   1.40   0.14   8.22   4.62  56.204   0.00   1.701   4.62	10
 10.00	23.00  580.120	11.00  26.00  38.00   5.90   5.10   3.80   0.70   0.58	 0.00	3.10   1.20   0.15   8.18   5.08  62.103   0.00   0.969   5.08	 8
 10.00	24.00  580.098	10.00  26.00  38.00   5.80   5.00   3.50   0.70   0.59	 0.00	4.10   1.30   0.13   8.89   4.79  53.881   0.00   2.150   4.79	10
 10.00	25.00  580.036	10.00  27.00  37.00   5.70   5.00   3.20   0.60   0.54	 0.00	3.50   1.40   0.14   7.84   4.34  55.357   0.00   1.722   4.34	10
